source,target
W4223661971,W3180559925
W4285808599,W2974427135
W4285808599,W2978291699
W4285808599,W2993180841
W4285808599,W3022252788
W4285808599,W3041529689
W4285808599,W3047671489
W4311307681,W4223661971
W4383066723,W2993180841
W4383066723,W3015765655
W4383066723,W3049693733
W4383066723,W3093734695
W4383066723,W3108845853
W4383066723,W4200632962
W4383066723,W4290779359
W4385738566,W2981457903
W4385738566,W2993180841
W4385738566,W3035076551
W4385738566,W3093734695
W4385738566,W3108845853
W4385738566,W3130491860
W4387581604,W2993180841
W4387581604,W3041529689
W4387581604,W3052016782
W4387581604,W3091426874
W4387581604,W3108845853
W4387581604,W3195622870
W4224288598,W3179273600
W4224288598,W4214902070
W4283020060,W3169603385
W4290067165,W3153106709
W4389252700,W4366492990
W4392504785,W3155532853
W4392504785,W3166651772
W4392504785,W4303476503
W4392504785,W4362602861
W4399134826,W4225255992
W3049270430,W3014908259
W3049270430,W3098462953
W3049270430,W3105904518
W3108775984,W3046471685
W3156526331,W3093298025
W3190136627,W3190136627
W3203726611,W3120704537
W4210460502,W3036570619
W4220905877,W3046131115
W4220905877,W3088335723
W4328138125,W3015004314
W4328138125,W3166651772
W4328138125,W3216273593
W4377292187,W3108284800
W4382561738,W3004713990
W4382561738,W3205605830
W4382561738,W3205802794
W4382561738,W4214596669
W4382561738,W4298204340
W4382561738,W4311071746
W4385655679,W2974427135
W4385655679,W2993180841
W4385655679,W3041529689
W4385655679,W3108845853
W3036303057,W2974427135
W3036303057,W3035076551
W3036303057,W3041529689
W3111233158,W3081438547
W3169350081,W2974427135
W3169350081,W2995547067
W3169350081,W3038378976
W3169350081,W3041529689
W3169350081,W3093734695
W3169350081,W3108845853
W3186283860,W3035076551
W4224033321,W3164546583
W4224033321,W4391654269
W4281251619,W3036441940
W4281251619,W3192312501
W4281251619,W3207285148
W4296805310,W4296805310
W4309908852,W3183552478
W4309908852,W3198007895
W4317360780,W4317360780
W4322506689,W4313825617
W4382363210,W3092376823
W4382363210,W3099506417
W3099708342,W3016914632
W3154560503,W2993180841
W3161891292,W3122451891
W3161891292,W3135814050
W4206598433,W3041045550
W4206598433,W3042140163
W4221154516,W2974427135
W4221154516,W2993180841
W4221154516,W3041529689
W4221154516,W3042132278
W4221154516,W3093734695
W4221154516,W3108845853
W4281809602,W3048700252
W4292324237,W3137392825
W4292324237,W4281658233
W4308107635,W2974427135
W4308107635,W2993180841
W4308107635,W3041529689
W4308107635,W3074554613
W4308107635,W3093734695
W4308107635,W3108845853
W4311365875,W3119432177
W4315620243,W3139935772
W4380486661,W3116718668
W4380486661,W3128736769
W4380486661,W3163092143
W4382542448,W3156772576
W4386824218,W2993180841
W4386824218,W3031282293
W4386824218,W3093734695
W4386980120,W3084213432
W4386980120,W3116183918
W4386980120,W3131248625
W4386980120,W4206136173
W4386980120,W4206171247
W4386980120,W4210925827
W4386980120,W4318333071
W4386980120,W4360620511
W4399123782,W3202446898
W4399123782,W4205616329
W3092094049,W3093734695
W3173987461,W2999697594
W3173987461,W3015541019
W3173987461,W3044974658
W3185941368,W3011523897
W3185941368,W3088919368
W3185941368,W3121247387
W3185941368,W3127576811
W3185941368,W3131456049
W3185941368,W3142883991
W3185941368,W3185391237
W3198338610,W2981346539
W3207692543,W2974427135
W3207692543,W2981346539
W3207692543,W3041529689
W3207692543,W3093734695
W3207692543,W3108845853
W4280493186,W2978291699
W4280493186,W3022252788
W4280493186,W3025400303
W4280493186,W3035034999
W4280493186,W3041529689
W4280493186,W3098589823
W4280493186,W3108845853
W4280493186,W3130491860
W4307051761,W4283511833
W4307051761,W4285013414
W4310790520,W3003838176
W4310790520,W3185227028
W4310790520,W4290805632
W4312203899,W3150070988
W4323074809,W3001053834
W4323074809,W3159531122
W4323074809,W3198684516
W4323074809,W4205159168
W4372291515,W2990845791
W4372291515,W3108845853
W4372291515,W3195622870
W4378619270,W3045969701
W4378619270,W3214582418
W4378619270,W4200049110
W4378619270,W4297200857
W4378619270,W4306916456
W4378619270,W4308644164
W4380626939,W2974427135
W4380626939,W2993180841
W4380626939,W3035076551
W4380626939,W3036616229
W4380626939,W3041529689
W4380626939,W3093734695
W4380626939,W3104982698
W4380626939,W3109999038
W4380626939,W3111906464
W4380626939,W3126937135
W4380626939,W3128736935
W4380626939,W3133752370
W4380626939,W3173669359
W4380626939,W3198802184
W4380626939,W4200632962
W4383998229,W3005612885
W4383998229,W4220886263
W4383998229,W4311138850
W4383998229,W4379966724
W4385810526,W3204248517
W4385810526,W4205760540
W4385810526,W4206582995
W4385810526,W4224911883
W4385810526,W4285009550
W4385810526,W4310375258
W4385810526,W4320728603
W4385810526,W4368366789
W4389180615,W2974427135
W4389180615,W2977664612
W4389180615,W2993180841
W4389180615,W3041529689
W4389180615,W3093734695
W4389180615,W3108845853
W4389180615,W3153000218
W4389180615,W3176886228
W4389180615,W3185686840
W4389180615,W4385647400
W4391229866,W2963002078
W4391229866,W3038378976
W4391229866,W3202238092
W4391229866,W3216891668
W4391229866,W4280558070
W4391229866,W4385492298
W4391229866,W4388858277
W3020237458,W2972599699
W3020237458,W2994804089
W3020237458,W3035034999
W3020237458,W3041529689
W3020237458,W3081505077
W3119493647,W3098535512
W3174597218,W3094370839
W3183802945,W3126700167
W4223445318,W3098471921
W4223445318,W3098628116
W4223445318,W3099182231
W4223445318,W3162193408
W4223445318,W3197642219
W4223445318,W3204171486
W4223445318,W3204248517
W4223445318,W4205760540
W4223445318,W4206582995
W4223445318,W4224911883
W4223445318,W4285009550
W4282980550,W4282980550
W4319656777,W4319656777
W4375870073,W2974427135
W4375870073,W2981457903
W4375870073,W3035076551
W4375870073,W3041529689
W4375870073,W3093734695
W4375870073,W3108845853
W4375870073,W4200632962
W4375870073,W4221161566
W4378470459,W3042586546
W4378470459,W3216932884
W4382196064,W2981048963
W4382243063,W2974427135
W4382243063,W2993180841
W4382243063,W3012236526
W4382243063,W3041529689
W4383066782,W2974427135
W4383066782,W2993180841
W4383066782,W3041529689
W4383066782,W3047671489
W4383066782,W3093734695
W4383066782,W3108284800
W4383066782,W3108845853
W4383066782,W3162442601
W4383066782,W3195519928
W4383066782,W4220663624
W4383066782,W4292697871
W4386458845,W2974427135
W4386458845,W2978291699
W4386458845,W2993180841
W4386458845,W2994804089
W4386458845,W3041529689
W4386458845,W3108284800
W4386458845,W3108845853
W4386458845,W3208158065
W4386458845,W4292697871
W3021039519,W2974427135
W3021039519,W2993180841
W3035263257,W3024600161
W3134966367,W3125816815
W4205874928,W3041447144
W4210563805,W3009037219
W4210563805,W3034200349
W4210563805,W3135423975
W4220674201,W3124459948
W4220674201,W4252955676
W4220801618,W3008859613
W4220801618,W3041055777
W4220801618,W3098462953
W4220801618,W3103850140
W4220801618,W3180411136
W4297819720,W2978291699
W4297819720,W2993180841
W4303614937,W3003838176
W4303614937,W3185227028
W4313203668,W3205813987
W4377097742,W4224278728
W4377097742,W4285732668
W4378175577,W2981346539
W4378175577,W2993180841
W4378175577,W3041529689
W4378175577,W3154761772
W4378175577,W3173669359
W4378175577,W4200514228
W4384071348,W3004333105
W4384071348,W3094077650
W4384071348,W3184520265
W4384071348,W4220820667
W4384071348,W4384071348
W4387881016,W4376601333
W4391972643,W2974427135
W4391972643,W2982180992
W4391972643,W3031282293
W4391972643,W3108845853
W4391972643,W4385424558
W4391972643,W4385428330
W3106857025,W2974427135
W3106857025,W2993180841
W3195519928,W2471744027
W3195519928,W2993180841
W3195519928,W3035076551
W3195519928,W3048599524
W3195519928,W3093734695
W3195519928,W3108845853
W3195519928,W3131551519
W3195519928,W3133752370
W3196118890,W3104611438
W3196118890,W3183684990
W3196118890,W3185293089
W4212824421,W3023537476
W4213080178,W3006501075
W4213080178,W3104754456
W4213080178,W4213080178
W4220812052,W3045969701
W4220812052,W3152935736
W4220812052,W3212693475
W4233678946,W2974427135
W4233678946,W2993180841
W4233678946,W2994804089
W4303648147,W3174213382
W4304080650,W3195105048
W4310330703,W4224226625
W4310490576,W4206411475
W4312192577,W4289320119
W4327862263,W3000567409
W4327862263,W4393653151
W4362704786,W2997353660
W4367557276,W3016454215
W4367557276,W4214558531
W4367557276,W4220667678
W4367557276,W4289831696
W4380576424,W3005546911
W4380576424,W4225522864
W4380576424,W4292575169
W4380576424,W4312074544
W4380576424,W4380576424
W4381716208,W3013002235
W4384037081,W4221069327
W4384037081,W4388341283
W4385984480,W3000334909
W4385984480,W4220880474
W4385984480,W4224291073
W4385984480,W4296268257
W4386715717,W3199692315
W4386715717,W4205857408
W4386715717,W4293152907
W4386715717,W4297178670
W4392913123,W3119738853
W4392913123,W3133049516
W4392913123,W4207049696
W4392913123,W4384831440
W4392913123,W4388408483
W4392913123,W4391134639
W4392913123,W4392913123
W3111319806,W3013173497
W3126107688,W3005546911
W3126107688,W4292575169
W3153221117,W3021393142
W3153221117,W3102150682
W3153221117,W3104415578
W3153221117,W3153221117
W4200030478,W3108775984
W4205296087,W3176313179
W4285349710,W3094645258
W4285349710,W3157822456
W4290779359,W2974427135
W4290779359,W2993180841
W4290779359,W3041529689
W4290779359,W3093734695
W4290779359,W3108284800
W4292884057,W3129605782
W4316039869,W3098628116
W4316039869,W3099182231
W4316039869,W3129646504
W4316039869,W3162193408
W4316039869,W3216512770
W4316039869,W4297338561
W4317393598,W3138013877
W4319345068,W4225384829
W4319345068,W4319345068
W4362704061,W4210756586
W4362704061,W4214492362
W4362716142,W4225265313
W4362716142,W4310681513
W4380490518,W3157645267
W4381432724,W2974427135
W4381432724,W2993180841
W4381432724,W3035076551
W4381432724,W3041529689
W4381432724,W3082194779
W4381432724,W3093734695
W4381432724,W3108845853
W4381432724,W3161314459
W4381432724,W4200632962
W4382404907,W4319166966
W4386119483,W4300594279
W4386284067,W2974427135
W4386284067,W2993180841
W4386284067,W3011650960
W4386284067,W3041529689
W4386284067,W3048599524
W4386284067,W3093734695
W4386284067,W3108284800
W4386284067,W3108845853
W4386284067,W4379980424
W4386569552,W3062442779
W4386569552,W4224231379
W4386736729,W3126841703
W4386736729,W4225405154
W4388617930,W3036570619
W4388617930,W3196501854
W4388617930,W3199880739
W4389338861,W3000567409
W4389338861,W3208840742
W4389338861,W4393573444
W4390047844,W4385647400
W4390110005,W3018654230
W4390110005,W3025799829
W4392112183,W3004053867
W4392112183,W3011103619
W4392112183,W3209867252
W4392112183,W4288032627
W3096776084,W3136167969
W3124599024,W3126070082
W3198034331,W2471744027
W3198034331,W2993180841
W3198034331,W3132015340
W4226028991,W2991043098
W4280546947,W2981048963
W4280546947,W3010202054
W4280546947,W3047245602
W4280546947,W3096932602
W4280546947,W3108284800
W4280546947,W4206907951
W4280546947,W4207020827
W4317423470,W3045522828
W4384007650,W2974427135
W4384007650,W2993180841
W4384007650,W3035076551
W4384007650,W3036616229
W4384007650,W3041529689
W4384007650,W3084548477
W4384007650,W3093734695
W4384007650,W3108845853
W4384007650,W3109999038
W4384007650,W3128736935
W4384007650,W3198802184
W4384007650,W3202486906
W4385858373,W3004161535
W4385858373,W3195622870
W4386032519,W2974427135
W4386032519,W2993180841
W4386032519,W3041529689
W4386032519,W3108845853
W4386156384,W2974427135
W4386156384,W2994804089
W4386156384,W3041529689
W4386156384,W3108845853
W4386156384,W4220663624
W4386156384,W4226071657
W4387311059,W3110923158
W4389232795,W3122048951
W4391541722,W2974427135
W4391541722,W2993180841
W4391541722,W3041529689
W4391541722,W4385647400
W4391843814,W2974427135
W4391843814,W2978291699
W4391843814,W2982180992
W4391843814,W3032580987
W4391843814,W3041529689
W4391843814,W3048599524
W4391843814,W3093734695
W4391843814,W3108845853
W4391843814,W3216008750
W4391843814,W4366464688
W4391843814,W4385428330
W4391843814,W4385810595
W4392241971,W4361270205
W3003941623,W3013741232
W3094609865,W3003030035
W3163886224,W3100377234
W3200424872,W3000211795
W3214933757,W3113777869
W3214933757,W3134249711
W3214933757,W4221146293
W4206349471,W2963826586
W4206349471,W2982180992
W4206349471,W2993180841
W4206349471,W3093734695
W4293104156,W3088726699
W4293104156,W3184152126
W4308068693,W3199720294
W4384523724,W3108284800
W4384929171,W2974427135
W4384929171,W2993180841
W4384929171,W3041529689
W4384929171,W3093734695
W4384929171,W3104982698
W4384929171,W3108845853
W4384929171,W4210535347
W4384929171,W4229066375
W4387568714,W3008264519
W4387568714,W3016166196
W4387568714,W3120587946
W4387568714,W4206047823
W4387568714,W4323571869
W4388977837,W2974427135
W4388977837,W2981457903
W4388977837,W3036616229
W4388977837,W3041529689
W4388977837,W3042132278
W4388977837,W3091769909
W4388977837,W3108845853
W4388977837,W3126463652
W4388977837,W3126937135
W4388977837,W3194822224
W4389482175,W3033933614
W4389482175,W3112690702
W4389482175,W3120434948
W4389482175,W4213091289
W4389482175,W4294991491
W4392510006,W4225981303
W4392510006,W4241029656
W3003688019,W3003688019
W3004036085,W3017016815
W3096305489,W3047805881
W3161884588,W3040795209
W3208681286,W4393642586
W4221163470,W2993180841
W4221163470,W3041529689
W4221163470,W3108284800
W4221163470,W3108845853
W4308576159,W3205910945
W4308576159,W3206375097
W4308576159,W3212693475
W4308576159,W3214582418
W4308576159,W4200049110
W4308576159,W4220812052
W4323971702,W3009523106
W4366462678,W2974427135
W4366462678,W2981346539
W4366462678,W2993180841
W4366462678,W3041529689
W4366462678,W3093734695
W4366462678,W3108845853
W4366462678,W4221146120
W4367182755,W4214558531
W4367182755,W4289831696
W4380551494,W3043726503
W4380551494,W3110140615
W4380551494,W3140954579
W4380551494,W4312704546
W4383755140,W3022766559
W4389292293,W3212187529
W4389292293,W4389292293
W4390817869,W2963002078
W4390817869,W3012236526
W4390817869,W3108845853
W4390817869,W3137973845
W4390817869,W4289780980
W4390817869,W4382243063
W4396535253,W3213772042
W4396535253,W4403054541
W4403996627,W2998834742
W4403996627,W3001962923
W4403996627,W3117909644
W4403996627,W3190639902
W4403996627,W4283799314
W4403996627,W4313210116
W4403996627,W4390699757
W4403996627,W4394890720
W4403996627,W4403299888
W1699638270,W1699638270
W3109090304,W3013735925
W3109965626,W2973204056
W3109965626,W3028985409
W3131551519,W2993180841
W3022252788,W2978291699
W3022252788,W2993180841
W3022252788,W3035034999
W4323929229,W3008826351
W4323929229,W3015004314
W4323929229,W3138833310
W4323929229,W3166651772
W4229066375,W3084548477
W4229066375,W3093734695
W4229066375,W3108845853
W4229066375,W3129605782
W3047671489,W2978291699
W3176886228,W2972599699
W3176886228,W2974427135
W3176886228,W2981346539
W3176886228,W2993180841
W3176886228,W2995425743
W3176886228,W2996362743
W3176886228,W3035076551
W3176886228,W3041529689
W3176886228,W3090510056
W3176886228,W3093734695
W3176886228,W3108845853
W4292969125,W3137080820
W2994804089,W2974427135
W3091423276,W2978291699
W3091423276,W2993180841
W3091423276,W3022252788
W3048599524,W2974427135
W3048599524,W2978291699
W3048599524,W3041529689
W3026602781,W2974427135
W4385428330,W2982180992
W4385428330,W3093734695
W4385428330,W4200632962
W4385428330,W4221146120
W3035034999,W2978291699
W3035034999,W3022252788
W3184881395,W3120313943
W3184881395,W3138229691
W2981457903,W2927899951
W2981457903,W2974427135
W3184520265,W3022915470
W3184520265,W3166376984
W3184520265,W4292590434
W4297094534,W3202854499
W4297094534,W4226518299
W4386123289,W3099961968
W4386123289,W3188528884
W4386123289,W4386123289
W4386123289,W4402134582
W4291586173,W2974427135
W4291586173,W2978291699
W4291586173,W2993180841
W4291586173,W3035076551
W4291586173,W3041529689
W4291586173,W3042522297
W4291586173,W3093734695
W4291586173,W3108845853
W4291586173,W4210535347
W2990845791,W2955237666
W2990845791,W3014835434
W3126463652,W2974427135
W3126463652,W2981457903
W3126463652,W3041456523
W3126463652,W3041529689
W3126463652,W3048599524
W3126463652,W3091769909
W3126463652,W3093734695
W3034425407,W3003872700
W3082194779,W2993180841
W2977664612,W2974427135
W4302018522,W3139337390
W3148853701,W3015911913
W3148853701,W3034425407
W3148853701,W3086739795
W3148853701,W3099961968
W3148853701,W3101254306
W3148853701,W3175736732
W3091426874,W2972599699
W3091426874,W2974427135
W3091426874,W2993180841
W3091426874,W2995425743
W3091426874,W3041529689
W3035076551,W2995425743
W3035076551,W3036303057
W4308741684,W3015647112
W4308741684,W3097603615
W4308741684,W4205523268
W3128736935,W2927899951
W3128736935,W2974427135
W3128736935,W3035076551
W3128736935,W3036616229
W3128736935,W3041529689
W3081986912,W2978291699
W3130462371,W3045522828
W3130462371,W3092195577
W3130462371,W3103994142
W3130462371,W3130462371
W4226238263,W3025763786
W3128375783,W2974427135
W3128375783,W2977664612
W3128375783,W2993180841
W3128375783,W2996362743
W3128375783,W3022252788
W3128375783,W3035034999
W3128375783,W3041529689
W3128375783,W3048599524
W3128375783,W3091423276
W3128375783,W3093734695
W3153873612,W3108284800
W4323571869,W3001507816
W4323571869,W3008264519
W4323571869,W3009229510
W4323571869,W3016166196
W4323571869,W3120587946
W4323571869,W4283827548
W4323571869,W4288083711
W4388845362,W4295749486
