id,doi,year,citations,type
W4389509100,https://doi.org/10.1140/epjc/s10052-023-12227-x,2023,2,paper
W4390097956,https://doi.org/10.1109/focs57990.2023.00076,2023,2,paper
W4390098629,https://doi.org/10.1002/cctc.202301678,2023,2,paper
W4390102325,https://doi.org/10.7554/elife.88348.2,2023,2,paper
W4390112805,https://doi.org/10.1177/10564926231219621,2023,2,paper
W4390571125,https://doi.org/10.1007/jhep12(2023)107,2023,2,paper
W4390665618,https://doi.org/10.3389/fenvs.2023.1346594,2024,2,paper
W4390703035,https://doi.org/10.1140/epjc/s10052-023-12312-1,2024,2,paper
W4391175466,https://doi.org/10.1140/epjc/s10052-023-12130-5,2024,2,paper
W4391232611,https://doi.org/10.1029/2023sw003695,2024,2,paper
W4391305479,https://doi.org/10.1109/access.2024.3359300,2024,2,paper
W4391315373,https://doi.org/10.1007/s10943-024-02006-7,2024,2,paper
W4391322575,https://doi.org/10.1038/s41598-024-52049-9,2024,1,paper
W4392189557,https://doi.org/10.1136/bmjgh-2023-014131,2024,2,paper
W4392194047,https://doi.org/10.1093/pubmed/fdae016,2024,2,paper
W4392207831,https://doi.org/10.1109/lwc.2024.3370188,2024,2,paper
W4392529300,https://doi.org/10.1093/mnras/stae474,2024,2,paper
W4392862305,https://doi.org/10.1021/acsanm.4c00119,2024,2,paper
W4393195341,https://doi.org/10.1002/cctc.202400005,2024,2,paper
W4395466970,https://doi.org/10.1093/cid/ciae082,2024,2,paper
W4396642938,https://doi.org/10.1016/j.mbs.2024.109205,2024,2,paper
W4399167598,https://doi.org/10.1103/physrevlett.132.221801,2024,2,paper
W4399391909,https://doi.org/10.1103/physrevlett.132.231801,2024,2,paper
W4399413317,https://doi.org/10.1016/j.exger.2024.112477,2024,2,paper
W4399480813,https://doi.org/10.1103/physrevd.109.112008,2024,2,paper
W4399531259,https://doi.org/10.1103/physrevd.109.112012,2024,2,paper
W4400084127,https://doi.org/10.1103/physrevlett.132.261902,2024,2,paper
W4400747451,https://doi.org/10.1038/s41467-024-50267-3,2024,2,paper
W4400823475,https://doi.org/10.1103/physrevlett.133.036203,2024,2,paper
W4402216548,https://doi.org/10.1103/physrevlett.133.101801,2024,2,paper
W4402746166,https://doi.org/10.1002/14651858.cd005595.pub4,2024,2,paper
W4403058747,https://doi.org/10.1103/physrevlett.133.141801,2024,2,paper
W4404013803,https://doi.org/10.1098/rsta.2023.0244,2024,2,paper
W2998675976,https://doi.org/10.1117/12.3018305,2024,1,paper
W3003465705,https://doi.org/10.1007/s10272-020-0865-5,2020,1,paper
W3008764315,https://doi.org/10.1080/14704994.2020.1727143,2020,1,paper
W3010501198,https://doi.org/10.1086/707218,2020,1,paper
W3010506321,https://doi.org/10.1007/978-3-030-33308-9_2,2020,1,paper
W3016439588,https://doi.org/10.1101/2020.04.20.051292,2020,1,paper
W3016707076,,2020,1,paper
W3038976039,https://doi.org/10.1163/25891774-02020005,2020,1,paper
W3040314184,https://doi.org/10.5802/mrr.3,2020,1,paper
W3042267640,https://doi.org/10.1093/fh/craa036,2020,1,paper
W3043077673,https://doi.org/10.1136/annrheumdis-2020-eular.4742,2020,1,paper
W3047453922,https://doi.org/10.1109/icalt49669.2020.00044,2020,1,paper
W3082191791,https://doi.org/10.4064/cm8085-1-2020,2020,1,paper
W3082579985,https://doi.org/10.1101/2020.08.31.275727,2020,1,paper
W3089437430,https://doi.org/10.1017/rqx.2020.189,2020,1,paper
W3090689995,https://doi.org/10.1002/jrs.5998,2020,1,paper
W3091095883,https://doi.org/10.1007/s11572-020-09549-2,2020,1,paper
W3092797377,,2020,1,paper
W3093662540,,2020,1,paper
W3096473819,https://doi.org/10.1101/2020.11.03.20225441,2020,1,paper
W3111098413,https://doi.org/10.1109/icpea49807.2020.9280126,2020,1,paper
W3112408432,https://doi.org/10.1109/fie44824.2020.9274049,2020,1,paper
W3129259612,https://doi.org/10.1093/arisoc/aoaa017,2020,1,paper
W3130191307,https://doi.org/10.1158/1538-7445.sabcs20-gs4-07,2021,1,paper
W3134108832,https://doi.org/10.2139/ssrn.3699244,2020,1,paper
W3157646759,https://doi.org/10.31234/osf.io/mbp59,2021,1,paper
W3186461226,https://doi.org/10.1007/s00493-023-00008-9,2023,1,paper
W4200030252,https://doi.org/10.3390/jpm11121356,2021,1,paper
W4205819431,https://doi.org/10.1007/jhep01(2022)063,2022,1,paper
W4205974359,https://doi.org/10.2139/ssrn.3653956,2020,1,paper
W4214871296,https://doi.org/10.1177/09544070221080803,2022,1,paper
W4229078458,https://doi.org/10.21203/rs.3.rs-1590980/v1,2022,1,paper
W4240933303,https://doi.org/10.21203/rs.3.rs-772425/v1,2021,1,paper
W4254632794,https://doi.org/10.5325/jnietstud.51.2.0273,2020,1,paper
W4280640694,https://doi.org/10.1016/j.jksus.2022.102090,2022,1,paper
W4285036147,https://doi.org/10.3390/jcm11144005,2022,1,paper
W4295365014,https://doi.org/10.14746/yplm.2020.6.9,2020,1,paper
W4297099791,https://doi.org/10.1109/irmmw-thz50927.2022.9895959,2022,1,paper
W4304187850,https://doi.org/10.1007/s10884-022-10195-6,2022,1,paper
W4312820212,https://doi.org/10.36443/10259/7002,2021,1,paper
W4316368854,https://doi.org/10.1142/9789811268878_0007,2023,1,paper
W4317506364,https://doi.org/10.1007/s00009-023-02293-6,2023,1,paper
W4318480643,https://doi.org/10.1136/spcare-2023-mcrc.17,2023,1,paper
W4318613177,https://doi.org/10.1093/mnras/stad212,2023,1,paper
W4319166616,https://doi.org/10.48550/arxiv.2302.01283,2023,1,paper
W4319787878,https://doi.org/10.1002/ange.202300221,2023,1,paper
W4320736518,https://doi.org/10.1007/978-3-031-25056-9_39,2023,1,paper
W4322007218,https://doi.org/10.5194/egusphere-egu23-8128,2023,1,paper
W4323355476,https://doi.org/10.1101/2023.03.06.531280,2023,1,paper
W4323363494,https://doi.org/10.1093/ia/iiad054,2023,1,paper
W4323538211,https://doi.org/10.1093/oep/gpad008,2023,1,paper
W4328094179,https://doi.org/10.54691/bcpbm.v38i.3683,2023,1,paper
W4360980095,https://doi.org/10.1007/s11222-023-10217-3,2023,1,paper
W4365457674,https://doi.org/10.1016/j.tacc.2023.101250,2023,1,paper
W4365790148,https://doi.org/10.2139/ssrn.4405007,2023,1,paper
W4366456537,https://doi.org/10.48550/arxiv.2304.08126,2023,1,paper
W4367369903,https://doi.org/10.1093/mnras/stad1294,2023,1,paper
W4372319586,https://doi.org/10.1177/13684310231170774,2023,1,paper
W4379806393,https://doi.org/10.1007/jhep10(2023)060,2023,1,paper
W4380575901,https://doi.org/10.1002/srin.202200538,2023,1,paper
W4380591583,https://doi.org/10.1109/ispsd57135.2023.10147409,2023,1,paper
W4380682630,https://doi.org/10.1080/02660830.2023.2202904,2023,1,paper
W4381248507,https://doi.org/10.1891/ijc-2022-0068,2023,1,paper
W4382237563,https://doi.org/10.48550/arxiv.2306.07413,2023,1,paper
W4382561074,https://doi.org/10.1101/2023.06.28.546855,2023,1,paper
W4382812195,https://doi.org/10.1007/jhep06(2023)191,2023,1,paper
W4383821542,https://doi.org/10.1080/17539153.2023.2234708,2023,1,paper
W4384559871,https://doi.org/10.1007/jhep07(2023)125,2023,1,paper
W4384695615,https://doi.org/10.1007/s40042-023-00885-9,2023,1,paper
W4385387034,https://doi.org/10.1083/jcb.202212106,2023,1,paper
W4385622125,https://doi.org/10.1103/physrevlett.131.061802,2023,1,paper
W4385738627,https://doi.org/10.1140/epjc/s10052-023-11508-9,2023,1,paper
W4385812964,https://doi.org/10.1103/physrevd.108.032012,2023,1,paper
W4385971522,https://doi.org/10.1103/physrevd.108.032014,2023,1,paper
W4386000942,https://doi.org/10.1007/jhep08(2023)077,2023,1,paper
W4386516954,https://doi.org/10.1080/09639489.2023.2244906,2023,1,paper
W4386710172,https://doi.org/10.1080/03085147.2023.2242187,2023,1,paper
W4386741582,https://doi.org/10.1103/physrevb.108.094425,2023,1,paper
W4386741901,https://doi.org/10.26434/chemrxiv-2023-zh983,2023,1,paper
W4386748322,https://doi.org/10.3390/s23187866,2023,1,paper
W4387259536,https://doi.org/10.1007/jhep09(2023)199,2023,1,paper
W4387540607,https://doi.org/10.1103/physrevd.108.072003,2023,1,paper
W4387671645,https://doi.org/10.1007/jhep10(2023)082,2023,1,paper
W4387695946,https://doi.org/10.1002/lno.12437,2023,1,paper
W4388072498,https://doi.org/10.1140/epjc/s10052-023-11747-w,2023,1,paper
W4388080898,https://doi.org/10.2139/ssrn.4589781,2023,1,paper
W4388214655,https://doi.org/10.1038/s42003-023-05495-6,2023,1,paper
W4388231019,https://doi.org/10.1002/brb3.3301,2023,1,paper
W4388231766,https://doi.org/10.1137/22m1497213,2023,1,paper
W4389227781,https://doi.org/10.1002/aelm.202300403,2023,1,paper
W4389228597,https://doi.org/10.1002/msc.1851,2023,1,paper
W4389234961,https://doi.org/10.1016/j.envpol.2023.123065,2023,1,paper
W4389237211,https://doi.org/10.1016/j.ijepes.2023.109675,2023,1,paper
W4389237816,https://doi.org/10.1101/2023.11.30.23299229,2023,1,paper
W4390112624,https://doi.org/10.1017/s1446788723000162,2023,1,paper
W4390116596,https://doi.org/10.1136/bmjopen-2022-070677,2023,1,paper
W4390578750,https://doi.org/10.3847/2515-5172/ad1876,2024,1,paper
W4390615052,https://doi.org/10.1007/jhep12(2023)195,2023,1,paper
W4391020079,https://doi.org/10.1109/cdc49753.2023.10383416,2023,1,paper
W4391230152,https://doi.org/10.1051/0004-6361/202348245,2024,1,paper
W4392107445,https://doi.org/10.1680/jgein.23.00148,2024,1,paper
W4392171698,https://doi.org/10.1039/d3nr04690g,2024,1,paper
W4392197269,https://doi.org/10.1177/00494755241232171,2024,1,paper
W4392201320,https://doi.org/10.1103/physrevd.109.032010,2024,1,paper
W4392207586,https://doi.org/10.1109/jiot.2024.3370610,2024,1,paper
W4392214339,https://doi.org/10.1016/j.envsci.2024.103712,2024,1,paper
W4392231162,https://doi.org/10.1371/journal.pone.0297857,2024,1,paper
W4392241283,https://doi.org/10.1128/msphere.00702-23,2024,1,paper
W4392543467,https://doi.org/10.1103/physrevlett.132.102301,2024,1,paper
W4392847529,https://doi.org/10.1103/physrevb.109.094107,2024,1,paper
W4392865272,https://doi.org/10.1007/s00440-024-01267-3,2024,1,paper
W4392869450,https://doi.org/10.1073/pnas.2317751121,2024,1,paper
W4393114942,https://doi.org/10.1007/s11031-024-10065-2,2024,1,paper
W4395477736,https://doi.org/10.1136/bmjment-2024-300991,2024,1,paper
W4396648154,https://doi.org/10.23977/acccm.2024.060212,2024,1,paper
W4396652482,https://doi.org/10.1002/advs.202400147,2024,1,paper
W4399135017,https://doi.org/10.1097/ccm.0000000000006337,2024,1,paper
W4399138261,https://doi.org/10.1177/14687941241255251,2024,1,paper
W4399141196,https://doi.org/10.1371/journal.pone.0297731,2024,1,paper
W4399143226,https://doi.org/10.1177/0040571x241249299,2024,1,paper
W4399148468,https://doi.org/10.4103/wsp.wsp_67_21,2021,1,paper
W4399464374,https://doi.org/10.1177/20552076241255637,2024,1,paper
W4399520473,https://doi.org/10.1103/physrevd.109.112011,2024,1,paper
W4399521586,https://doi.org/10.1145/3618260.3649648,2024,1,paper
W4399880928,https://doi.org/10.1103/physrevd.109.112016,2024,1,paper
W4400814087,https://doi.org/10.1103/physrevlett.133.031802,2024,1,paper
W4400848955,https://doi.org/10.1016/j.resplu.2024.100718,2024,1,paper
W4400849340,https://doi.org/10.1016/j.dhjo.2024.101673,2024,0,paper
W4400849652,https://doi.org/10.1016/j.ijar.2024.109252,2024,1,paper
W4400854563,https://doi.org/10.1007/s11747-024-01031-y,2024,1,paper
W4401351523,https://doi.org/10.1016/j.jns.2024.123172,2024,1,paper
W4401374744,https://doi.org/10.1080/03605302.2024.2380696,2024,1,paper
W4401452346,https://doi.org/10.1103/physrevd.110.032012,2024,1,paper
W4401612115,https://doi.org/10.1103/physrevx.14.031028,2024,1,paper
W4401754312,https://doi.org/10.1103/physrevd.110.042001,2024,1,paper
W4402582489,https://doi.org/10.1002/ppul.27269,2024,1,paper
W4402762666,https://doi.org/10.1103/physrevd.110.052009,2024,1,paper
W4402934243,https://doi.org/10.1049/rpg2.13104,2024,1,paper
W4403422809,https://doi.org/10.1103/physrevd.110.072008,2024,1,paper
W4403486230,https://doi.org/10.1103/physrevlett.133.161804,2024,1,paper
W4327812071,https://doi.org/10.1093/gerhis/ghad014,2023,0,paper
W4328089999,https://doi.org/10.2196/preprints.47173,2023,0,paper
W4328090328,https://doi.org/10.2196/preprints.47179,2023,0,paper
W4328094961,https://doi.org/10.54691/bcpbm.v38i.4149,2023,0,paper
W4328135494,https://doi.org/10.54691/bcpbm.v38i.4008,2023,0,paper
W4352999122,https://doi.org/10.1007/978-3-030-01537-4_169-2,2023,0,paper
W4360980133,https://doi.org/10.56028/aetr.4.1.126.2023,2023,0,paper
W4360980838,https://doi.org/10.1007/s11572-023-09670-y,2023,0,paper
W4361029853,https://doi.org/10.1007/s12115-023-00837-w,2023,0,paper
W4362677883,https://doi.org/10.1080/14794713.2023.2196874,2023,0,paper
W4365458795,https://doi.org/10.21203/rs.3.rs-2642799/v1,2023,0,paper
W4365459994,https://doi.org/10.4171/owr/2022/17,2023,0,paper
W4367557270,https://doi.org/10.31273/reinvention.v16i1.1353,2023,0,paper
W4367557301,https://doi.org/10.31273/reinvention.v16i1.1345,2023,0,paper
W4367557691,https://doi.org/10.31273/reinvention.v16i1.964,2023,0,paper
W4367557735,https://doi.org/10.31273/reinvention.v16i1.1196,2023,0,paper
W4377108053,https://doi.org/10.1016/j.sipas.2023.100181,2023,0,paper
W4378768548,https://doi.org/10.48550/arxiv.2305.17789,2023,0,paper
W4378837046,https://doi.org/10.1007/jhep10(2023)079,2023,0,paper
W4379656448,https://doi.org/10.1140/epjc/s10052-023-11915-y,2023,0,paper
W4380364226,https://doi.org/10.1007/jhep06(2023)036,2023,0,paper
W4380551574,https://doi.org/10.1109/ispsd57135.2023.10147625,2023,0,paper
W4380576734,https://doi.org/10.1097/pxr.0000000000000247,2023,0,paper
W4380591907,https://doi.org/10.1109/icdew58674.2023.00031,2023,0,paper
W4380606492,https://doi.org/10.1163/24055069-08020001,2023,0,paper
W4380610272,https://doi.org/10.21203/rs.3.rs-2946661/v1,2023,0,paper
W4380788232,https://doi.org/10.1080/17411548.2023.2224702,2023,0,paper
W4381332884,https://doi.org/10.1007/jhep06(2023)080,2023,1,paper
W4381334908,https://doi.org/10.1140/epjc/s10052-023-11479-x,2023,0,paper
W4381378766,https://doi.org/10.1111/radm.12632,2023,0,paper
W4381432867,https://doi.org/10.1016/j.nima.2023.168437,2023,0,paper
W4381895686,https://doi.org/10.2139/ssrn.4487130,2023,0,paper
W4382561326,https://doi.org/10.31234/osf.io/n3qxh,2023,0,paper
W4383314952,https://doi.org/10.1111/famp.12912,2023,0,paper
W4383473039,https://doi.org/10.48550/arxiv.2307.02184,2023,0,paper
W4383816192,https://doi.org/10.1590/0034-7329202300106,2023,0,paper
W4383818828,https://doi.org/10.1007/s41403-023-00415-w,2023,0,paper
W4385367166,https://doi.org/10.1364/cleo_si.2023.sth1m.1,2023,0,paper
W4385390952,https://doi.org/10.58286/28200,2023,0,paper
W4385391086,https://doi.org/10.58286/28206,2023,0,paper
W4385417281,https://doi.org/10.1103/physrevd.108.012022,2023,0,paper
W4385436701,https://doi.org/10.48550/arxiv.2307.15470,2023,0,paper
W4386117856,https://doi.org/10.1136/jech-2023-ssmabstracts.219,2023,0,paper
W4386122981,https://doi.org/10.1136/jech-2023-ssmabstracts.12,2023,0,paper
W4386123000,https://doi.org/10.1136/jech-2023-ssmabstracts.121,2023,0,paper
W4386125990,https://doi.org/10.1136/jech-2023-ssmabstracts.269,2023,0,paper
W4386128050,https://doi.org/10.1136/jech-2023-ssmabstracts.104,2023,0,paper
W4386148511,https://doi.org/10.48550/arxiv.2308.12047,2023,0,paper
W4386185450,https://doi.org/10.48550/arxiv.2308.12812,2023,0,paper
W4386365957,https://doi.org/10.1016/j.jksus.2023.102873,2023,0,paper
W4386641290,https://doi.org/10.54254/2754-1169/22/20230322,2023,0,paper
W4386726217,https://doi.org/10.1097/hjh.0000000000003561,2023,0,paper
W4386731015,https://doi.org/10.1093/jrsssb/qkad094,2023,0,paper
W4386734603,https://doi.org/10.1049/icp.2023.1578,2023,0,paper
W4386740087,https://doi.org/10.2139/ssrn.4572071,2023,0,paper
W4386743111,https://doi.org/10.2139/ssrn.4570164,2023,0,paper
W4386746643,https://doi.org/10.33134/eeja.419,2023,0,paper
W4386751653,https://doi.org/10.23889/ijpds.v8i2.2311,2023,0,paper
W4387604156,https://doi.org/10.1007/s10725-023-01083-0,2023,0,paper
W4388035836,https://doi.org/10.1140/epjc/s10052-024-12657-1,2024,0,paper
W4388220703,https://doi.org/10.11606/issn.2447-9020.intelligere.2023.217725,2023,0,paper
W4388246991,https://doi.org/10.1155/2023/7807302,2023,0,paper
W4388258567,https://doi.org/10.2139/ssrn.4619232,2023,0,paper
W4388494798,https://doi.org/10.1364/oe.505939,2023,0,paper
W4388578533,https://doi.org/10.2139/ssrn.4629132,2023,0,paper
W4389200026,https://doi.org/10.54254/2754-1169/47/20230392,2023,0,paper
W4389228601,https://doi.org/10.1101/2023.11.30.569433,2023,0,paper
W4389237439,https://doi.org/10.1093/mnras/stad3715,2023,0,paper
W4389239606,https://doi.org/10.1017/pan.2023.40,2023,0,paper
W4389254334,https://doi.org/10.1007/978-3-031-46270-2_2,2023,0,paper
W4389254360,https://doi.org/10.1007/978-3-031-46270-2_7,2023,0,paper
W4389254368,https://doi.org/10.1007/978-3-031-46270-2_8,2023,0,paper
W4389254396,https://doi.org/10.1007/978-3-031-46270-2_6,2023,0,paper
W4389254397,https://doi.org/10.1007/978-3-031-46270-2_5,2023,0,paper
W4389254406,https://doi.org/10.1007/978-3-031-46270-2_3,2023,0,paper
W4389254444,https://doi.org/10.1007/978-3-031-46270-2_1,2023,0,paper
W4390097887,https://doi.org/10.1109/focs57990.2023.00098,2023,0,paper
W4390102268,https://doi.org/10.36227/techrxiv.170326576.64227071/v1,2023,0,paper
W4390124797,https://doi.org/10.1101/2023.12.21.572880,2023,0,paper
W4390129165,https://doi.org/10.1016/j.jval.2023.09.2205,2023,0,paper
W4390347283,https://doi.org/10.1101/2023.12.27.573452,2023,0,paper
W4391330693,https://doi.org/10.1037/fsh0000814,2023,0,paper
W4391331739,https://doi.org/10.1080/13528165.2023.2272491,2023,0,paper
W4391335898,https://doi.org/10.1140/epjc/s10052-024-13151-4,2024,0,paper
W4392019767,https://doi.org/10.48550/arxiv.2402.12559,2024,0,paper
W4392154930,https://doi.org/10.1140/epjc/s10052-024-12471-9,2024,0,paper
W4392204867,https://doi.org/10.2139/ssrn.4739793,2024,0,paper
W4392256305,https://doi.org/10.47264/idea.lassij/7.1.15,2023,0,paper
W4392615994,https://doi.org/10.5194/egusphere-egu24-10110,2024,0,paper
W4393258435,https://doi.org/10.1103/physrevlett.132.131802,2024,0,paper
W4393493842,https://doi.org/10.5281/zenodo.7521397,2023,0,paper
W4393514112,https://doi.org/10.5281/zenodo.7668534,2023,0,paper
W4393814390,https://doi.org/10.5281/zenodo.7435186,2023,0,paper
W4394088837,https://doi.org/10.6084/m9.figshare.20454658,2022,0,paper
W4394122127,https://doi.org/10.6084/m9.figshare.20454697,2022,0,paper
W4394166125,https://doi.org/10.6084/m9.figshare.20454685,2022,0,paper
W4394182592,https://doi.org/10.6084/m9.figshare.20454676,2022,0,paper
W4394185678,https://doi.org/10.6084/m9.figshare.20454670,2022,0,paper
W4394204559,https://doi.org/10.6084/m9.figshare.20454718,2022,0,paper
W4394261308,https://doi.org/10.6084/m9.figshare.20454673,2022,0,paper
W4394287685,https://doi.org/10.6084/m9.figshare.20454664,2022,0,paper
W4394303446,https://doi.org/10.6084/m9.figshare.20454691,2022,0,paper
W4394316376,https://doi.org/10.6084/m9.figshare.20454715,2022,0,paper
W4394321699,https://doi.org/10.6084/m9.figshare.20454703,2022,0,paper
W4394372974,https://doi.org/10.6084/m9.figshare.20454655,2022,0,paper
W4394422238,https://doi.org/10.6084/m9.figshare.20454667,2022,0,paper
W4394429493,https://doi.org/10.6084/m9.figshare.20454682,2022,0,paper
W4394495007,https://doi.org/10.6084/m9.figshare.20454706,2022,0,paper
W4394557845,https://doi.org/10.6084/m9.figshare.20454709,2022,0,paper
W4396645973,https://doi.org/10.1016/j.seta.2024.103775,2024,0,paper
W4397002877,https://doi.org/10.1103/physrevlett.132.202301,2024,0,paper
W4399118883,https://doi.org/10.1109/trustcom60117.2023.00321,2023,0,paper
W4399119998,https://doi.org/10.1109/trustcom60117.2023.00371,2023,0,paper
W4399120058,https://doi.org/10.1109/trustcom60117.2023.00088,2023,0,paper
