id,paper_count
A5077521102,1
A5106439043,9
A5047343715,1
A5064882269,1
A5107442042,1
A5070730640,3
A5070392239,1
A5057698947,1
A5068993351,3
A5069264091,1
A5111809308,1
A5048795859,2
A5055513762,1
A5085855139,19
A5068522936,103
A5087318067,27
A5059033262,1
A5083853485,7
A5020830733,10
A5112520044,2
A5031123948,6
A5048156789,2
A5004966471,1
A5077359646,1
A5105718775,1
A5101993611,3
A5007683223,10
A5092150586,2
A5078075532,21
A5013181072,2
A5002605931,1
A5017141947,1
A5029590716,1
A5047689265,3
A5022234286,4
A5110680701,1
A5076277039,1
A5089088901,1
A5003745332,2
A5092145425,1
A5103223306,4
A5107912518,4
A5017932979,1
A5011280249,1
A5102634992,1
A5019703412,3
A5030868147,4
A5032925740,1
A5059716182,3
A5046605531,24
A5042098431,1
A5049282800,2
A5060150258,3
A5077430660,1
A5048421777,1
A5091682301,14
A5099009196,1
A5110546336,16
A5100914651,1
A5102974841,2
A5107940763,18
A5052475427,9
A5085558440,1
A5053792853,1
A5049011319,1
A5072719097,32
A5103081659,1
A5113016838,3
A5032410250,1
A5108917063,7
A5044304242,2
A5052487132,1
A5107108849,1
A5101826683,1
A5040765860,1
A5105535599,1
A5001780677,1
A5034459457,3
A5028754671,1
A5047936377,1
A5070604004,1
A5100322537,1
A5004718016,25
A5021617334,24
A5084316959,12
A5102112151,1
A5084126358,1
A5004698362,4
A5021318583,5
A5067067607,3
A5072488977,2
A5052912316,1
A5022491555,10
A5094577052,1
A5033980304,1
A5061459186,3
A5059186223,1
A5042284338,7
A5102932146,2
A5018669296,5
A5062569733,24
A5108582400,2
A5075271343,2
A5034304785,1
A5083441946,1
A5107317805,1
A5113954518,2
A5037439830,2
A5025430594,9
A5047294363,8
A5105649508,4
A5049225181,11
A5105462628,4
A5019801507,3
A5002599662,2
A5086877004,1
A5012585972,39
A5048273078,5
A5005490133,1
A5093315675,2
A5024565370,24
A5054909281,4
A5006803120,11
A5067556742,2
A5070537973,1
A5107883655,32
A5054345253,14
A5041209894,2
A5059609886,1
A5106787859,4
A5009099773,3
A5102601197,1
A5052169312,8
A5040654820,13
A5026491844,2
A5003946825,1
A5016500338,1
A5078544865,1
A5025649768,1
A5103130672,2
A5107086803,1
A5056854596,1
A5111382208,2
A5059830824,3
A5046505550,1
A5041116463,54
A5074587323,9
A5072110299,7
A5098903241,1
A5030110013,1
A5113972469,1
A5062558000,10
A5100360572,1
A5111050182,1
A5051344103,2
A5009589624,8
A5042679687,1
A5027190328,6
A5042425900,14
A5083889052,1
A5080586951,11
A5043072561,3
A5059777874,5
A5107941438,2
A5043154534,1
A5062370393,13
A5007162915,1
A5110696268,1
A5004838957,2
A5018610505,21
A5100345341,2
A5025653411,1
A5092583646,2
A5042043246,1
A5026167838,1
A5091612673,1
A5107279444,1
A5100634970,2
A5014286627,2
A5093356550,1
A5067019206,1
A5103836530,1
A5089757411,1
A5101829490,1
A5103219300,1
A5042199635,1
A5009316754,1
A5100045152,1
A5084254686,8
A5080806261,3
A5098920801,12
A5039718049,1
A5072425549,10
A5022415781,1
A5110489734,1
A5057676237,1
A5033261252,2
A5054764447,1
A5005722441,1
A5100402317,1
A5023928767,1
A5011939986,36
A5017269624,2
A5082306552,4
A5108023741,2
A5003657652,3
A5073902774,1
A5078571347,21
A5024071902,1
A5050286911,1
A5074184620,1
A5114494434,1
A5055418016,1
A5005799477,10
A5008660538,3
A5040945190,1
A5023319222,3
A5038762166,4
A5006469298,1
A5086051829,2
A5022733951,2
A5003738178,2
A5048686449,2
A5009352598,54
A5082455601,1
A5100650509,1
A5108615092,1
A5084883143,9
A5064313677,1
A5059491267,13
A5085700884,1
A5091565802,6
A5110531460,1
A5094577050,1
A5087185487,1
A5013463033,19
A5007996336,2
A5011277730,1
A5036275243,70
A5105565324,1
A5004700474,1
A5008978005,1
A5105189345,3
A5009425930,3
A5087631060,1
A5010366312,1
A5001440807,2
A5003720277,5
A5103066650,4
A5094372894,3
A5090009799,2
A5055448808,2
A5065717792,20
A5058562151,34
A5092865523,1
A5002875288,61
A5015261894,1
A5060238508,1
A5001860013,17
A5033785127,1
A5111635094,2
A5092955690,1
A5107891545,3
A5005047080,5
A5110195068,4
A5019679397,1
A5005161674,29
A5035172175,4
A5080634656,9
A5104130734,1
A5004044168,4
A5053166760,1
A5037830575,1
A5109964482,1
A5067757683,4
A5037821408,3
A5073572728,1
A5094101092,2
A5037736459,1
A5072380606,1
A5090273115,1
A5109334660,1
A5112067701,1
A5029863061,1
A5100001072,1
A5104455338,18
A5072525801,6
A5107578002,1
A5013439645,4
A5098672541,1
A5083999073,13
A5089563459,3
A5016967754,7
A5089108384,3
A5105834410,17
A5072157213,1
A5067463882,1
A5058140683,1
A5015969406,1
A5006676489,1
A5018269339,1
A5089322156,1
A5066515418,1
A5064476349,1
A5047855738,1
A5042044256,1
A5002745800,1
A5078952092,6
A5001707368,1
A5016716232,5
A5012120137,1
A5028760093,1
A5091601131,7
A5028406190,15
A5053130185,1
A5084034943,1
A5023693267,2
A5065693418,6
A5062635793,2
A5101527255,1
A5089846168,8
A5077783383,2
A5003618508,1
A5042381328,1
A5105642370,2
A5108509874,1
A5081973187,13
A5083677729,1
A5100376151,4
A5064464485,1
A5035205261,4
A5100434917,2
A5102927907,3
A5091006816,4
A5038615294,1
A5068590593,9
A5028003496,1
A5080611128,23
A5049251749,14
A5013549179,1
A5090154449,1
A5002330756,1
A5082949028,7
A5104421796,1
A5039588793,9
A5101979985,1
A5069273220,3
A5076769718,2
A5020660915,6
A5083798788,31
A5077944280,1
A5019390205,2
A5089759678,5
A5105638880,2
A5037148832,1
A5102698983,1
A5107878504,3
A5101522214,7
A5024120676,1
A5007341858,5
A5085205245,1
A5010014932,1
A5013049455,3
A5113025247,2
A5073902873,2
A5057751794,2
A5059507051,1
A5074396592,5
A5007308648,1
A5105528823,2
A5109851793,16
A5029897130,14
A5043202819,1
A5043618984,1
A5017607645,3
A5107864427,18
A5087707791,1
A5093686999,2
A5078146191,6
A5028079562,1
A5062732425,14
A5107886582,13
A5098308046,1
A5078462991,1
A5107948635,2
A5007756511,1
A5110595156,10
A5011876409,2
A5010856217,2
A5028702982,51
A5025774754,5
A5010936562,1
A5003650312,1
A5052549959,26
A5063028853,7
A5100387696,1
A5110528469,1
A5108902440,2
A5102753072,2
A5003904669,8
A5001045610,1
A5015988559,3
A5019310643,1
A5062359807,2
A5043407054,1
A5017315326,1
A5109604646,13
A5115604305,10
A5103060786,1
A5091843996,1
A5051891699,1
A5017429984,1
A5029988099,3
A5003112314,1
A5028054307,1
A5105572085,1
A5099703460,1
A5107369430,4
A5048549546,2
A5070484413,4
A5072362240,1
A5010355207,3
A5034126595,2
A5069892286,37
A5100420699,1
A5105926121,1
A5017176137,26
A5023335784,14
A5069000062,22
A5061272718,27
A5008957090,28
A5043745920,8
A5046665845,1
A5060258163,2
A5033458280,1
A5090769311,1
A5052902657,5
A5065417839,2
A5108366325,3
A5050454987,1
A5047803991,2
A5102702978,1
A5049993619,1
A5056078104,16
A5053250835,2
A5107357623,1
A5091900550,1
A5009727189,1
A5036151717,1
A5100368495,10
A5044549130,1
A5054533539,1
A5112532868,6
A5036763707,5
A5026350139,1
A5078427993,1
A5041518134,4
A5067577283,3
A5058693271,2
A5070156026,3
A5089924032,1
A5047687273,1
A5110291023,1
A5044768546,2
A5107924433,2
A5041649790,1
A5077301257,8
A5088360745,1
A5011369398,1
A5013860691,10
A5061300098,2
A5091252738,1
A5073012281,1
A5086900814,1
A5044010792,1
A5056196639,3
A5081329958,4
A5019500161,2
A5042650629,1
A5037681952,2
A5106530199,1
A5017430333,3
A5094008708,1
A5017737637,1
A5067954557,1
A5111509499,1
A5070394056,10
A5040966381,1
A5010824978,2
A5086383420,24
A5037188570,1
A5107877098,3
A5044174143,1
A5022250137,1
A5022942437,1
A5028606576,1
A5061210406,2
A5017411141,2
A5060461763,1
A5095428249,1
A5041315121,56
A5057780774,1
A5031303737,1
A5043679137,1
A5100647886,8
A5089375961,2
A5044271291,14
A5062099466,7
A5022156934,31
A5100707137,36
A5059887705,14
A5069378792,2
A5110867394,1
A5047109740,1
A5058503782,1
A5078765785,1
A5095111095,2
A5066835972,1
A5107887908,2
A5083075329,3
A5049354636,10
A5051365569,1
A5079343856,5
A5114960058,1
A5101604588,1
A5079056190,1
A5021555024,8
A5076545605,4
A5052364546,3
A5039860546,5
A5085962278,1
A5099009195,1
A5092489859,1
A5100428090,68
A5068774956,14
A5100636149,2
A5044278224,2
A5063706502,1
A5009115220,4
A5070584177,1
A5112511044,2
A5101857588,4
A5068447455,1
A5029880988,2
A5018577364,1
A5052058935,56
A5064157667,1
A5061289664,1
A5018222879,1
A5022118312,1
A5047088628,1
A5073756338,2
A5101577447,1
A5024515509,2
A5068138460,1
A5082723505,3
A5083513191,2
A5079308734,1
A5103265531,11
A5107943133,7
A5023745556,1
A5040272741,3
A5011124689,1
A5070329425,1
A5018890957,1
A5019214117,2
A5019176248,2
A5041070102,1
A5020337708,1
A5055366745,3
A5023525122,1
A5050816901,3
A5053173668,1
A5073002263,12
A5103055971,1
A5013398154,2
A5073689037,1
A5027859840,1
A5112528745,13
A5003182879,15
A5045823067,10
A5049730837,1
A5104753255,19
A5109066217,8
A5006269500,4
A5077181993,1
A5083742002,1
A5061149582,2
A5019451017,2
A5068953470,6
A5113045985,1
A5091326305,11
A5019542049,4
A5091026631,1
A5037354101,6
A5114962675,1
A5101463716,14
A5081664800,2
A5079125199,3
A5058646869,6
A5111756930,11
A5065963916,1
A5029329694,1
A5104272074,2
A5029293663,1
A5008732440,4
A5040968784,1
A5077522728,3
A5107369266,1
A5049634702,1
A5112719943,6
A5010135015,4
A5107885011,4
A5109718953,1
A5028931992,10
A5101760644,1
A5053710993,2
A5045277510,52
A5033959599,1
A5107910104,1
A5053995346,5
A5017984198,1
A5067878390,2
A5101941074,5
A5031679555,1
A5115595679,2
A5017334663,3
A5108112351,36
A5011479295,1
A5059063424,1
A5059185353,36
A5080814215,2
A5064405797,4
A5107853451,9
A5003667142,21
A5084613082,1
A5052496150,14
A5100377063,3
A5061877876,1
A5064754640,2
A5050797586,3
A5071065573,1
A5080393460,4
A5006826287,1
A5052174968,13
A5082801138,11
A5059912734,14
A5108527442,1
A5050815516,1
A5058172408,17
A5082030165,2
A5085935039,2
A5107361221,1
A5081131371,8
A5011458519,15
A5027620254,1
A5027619676,2
A5062297090,1
A5052850993,7
A5025843981,9
A5035376746,3
A5073461794,2
A5100649922,1
A5022852434,4
A5094577048,1
A5052297092,2
A5021320552,1
A5039913154,2
A5011405723,2
A5061722286,1
A5107382186,2
A5041350681,3
A5109182727,1
A5029437177,1
A5000369897,11
A5029186968,65
A5111048982,1
A5026534305,2
A5086500057,1
A5026957614,5
A5047664333,2
A5081911812,8
A5084862670,1
A5043071983,1
A5049740135,2
A5107279480,1
A5108389100,1
A5091375961,1
A5012812601,2
A5072087654,1
A5022847885,1
A5003788166,1
A5107915782,1
A5035308611,1
A5086411050,1
A5018870147,3
A5049103077,1
A5064877552,7
A5085251119,1
A5003382196,10
A5079739769,1
A5059988455,1
A5058749665,3
A5042452680,9
A5046338271,1
A5041119040,1
A5040793122,1
A5031109535,2
A5062097992,1
A5101930153,3
A5089130442,13
A5107899068,5
A5090091508,3
A5107519323,1
A5026911622,4
A5094379406,11
A5063373953,1
A5016068781,1
A5021897701,1
A5058398548,1
A5103272222,7
A5004702402,6
A5086954632,1
A5115587849,38
A5047190948,3
A5024631740,1
A5080057810,2
A5014826295,1
A5079432630,3
A5101279507,1
A5045979596,25
A5027499535,3
A5079734598,1
A5109703809,1
A5108366900,1
A5010384176,1
A5099035126,1
A5061517916,6
A5108119104,1
A5111914233,1
A5031231896,136
A5109047797,1
A5095456937,1
A5100783317,1
A5021323660,1
A5110972418,2
A5070282617,2
A5046662920,11
A5078476389,32
A5088419943,2
A5109909309,1
A5003713835,1
A5111303753,2
A5016691697,1
A5024378436,15
A5063445445,5
A5047995495,2
A5093199243,1
A5031173464,1
A5055526516,1
A5008980273,1
A5114494433,1
A5048227191,9
A5011077247,3
A5076930408,1
A5081561156,1
A5103023170,1
A5107888794,5
A5044575757,4
A5085570881,3
A5071398598,1
A5108053866,3
A5058300028,2
A5100457587,2
A5107317533,1
A5014155969,1
A5032618622,4
A5010050243,1
A5101634771,2
A5064129953,4
A5011706435,1
A5047858148,1
A5060326486,2
A5042070087,22
A5039427029,1
A5102922441,1
A5068791741,43
A5073761942,1
A5022651975,6
A5030981760,1
A5020662486,1
A5049198118,2
A5071310612,1
A5004559469,100
A5038172368,1
A5000997975,37
A5047263497,16
A5053366524,1
A5024507784,2
A5078424149,6
A5092850325,1
A5080063515,9
A5101371289,1
A5107924956,1
A5067358682,3
A5102828463,7
A5067866220,1
A5022470705,1
A5039884000,1
A5048638058,7
A5037015521,4
A5113518413,3
A5097525213,1
A5053336793,4
A5103123635,1
A5030538437,5
A5111356410,1
A5114256494,1
A5045104767,1
A5110963034,1
A5038656206,12
A5053636707,1
A5011962689,11
A5105533725,3
A5071291877,4
A5058804009,20
A5106419687,1
A5110890898,1
A5043208701,1
A5111175484,2
A5048822990,1
A5062205858,1
A5079654390,2
A5040274024,1
A5049071496,5
A5003328364,1
A5059011119,3
A5109625681,1
A5030510462,17
A5029236410,4
A5070461535,1
A5040692039,20
A5070962664,1
A5082336041,1
A5014650074,3
A5106365673,1
A5101482455,1
A5060032373,1
A5011856820,57
A5063156360,86
A5036650514,1
A5010902705,1
A5065619763,1
A5100319465,1
A5109064977,1
A5046206189,1
A5057966384,1
A5028788306,6
A5072561278,1
A5027687184,5
A5066454434,1
A5100612301,6
A5051856289,1
A5026548802,1
A5037624520,1
A5013608995,2
A5071205177,2
A5044311134,1
A5025967455,5
A5102967255,1
A5041070155,11
A5048767249,3
A5047228447,5
A5020783723,27
A5008960939,1
A5091928466,1
A5088553705,3
A5073114824,17
A5075375318,2
A5015454654,4
A5011605692,5
A5054501895,2
A5009438914,1
A5079139279,3
A5100368538,1
A5100347881,2
A5003035069,4
A5043985590,4
A5075022021,3
A5076968713,1
A5051759244,6
A5109808695,2
A5099000061,1
A5003203310,1
A5013396376,2
A5002181872,1
A5059536482,7
A5072079479,1
A5038652447,1
A5115513145,1
A5004045329,1
A5080976292,3
A5036628341,1
A5033898112,25
A5025711977,1
A5036241529,12
A5028652496,18
A5102819888,1
A5100336346,1
A5045714214,14
A5105780730,8
A5082790535,1
A5013568523,2
A5105989117,11
A5083137874,1
A5107070705,2
A5022780610,7
A5064562951,10
A5107889161,30
A5012697986,1
A5113452256,2
A5107357587,6
A5054266094,1
A5112970550,1
A5067787404,13
A5012003872,6
A5028825249,1
A5065016130,10
A5075199425,1
A5105973909,2
A5025784239,1
A5018952952,9
A5029155296,2
A5110394340,4
A5037134897,1
A5103747615,1
A5057618489,5
A5066882794,1
A5024255641,6
A5094577045,1
A5022597358,2
A5102846242,1
A5040882833,1
A5084613998,1
A5003624509,1
A5022103461,50
A5021397313,71
A5082609484,1
A5072227340,2
A5111131278,1
A5084152465,1
A5094305637,1
A5034590149,1
A5071875860,1
A5064078801,7
A5016610559,1
A5024293395,1
A5077219754,1
A5081523655,2
A5098272366,1
A5057801752,11
A5012002102,2
A5000619933,1
A5101608660,5
A5002265731,1
A5049581686,1
A5047285229,5
A5008289720,1
A5088587686,1
A5107381117,2
A5047921774,2
A5064978714,28
A5104310993,2
A5019512300,1
A5035008577,1
A5033693853,1
A5039986402,7
A5072745770,1
A5107939060,5
A5023462470,1
A5087351248,1
A5037617615,1
A5066626263,15
A5079079766,1
A5079569475,1
A5103963171,1
A5107177357,1
A5071953933,1
A5019606925,90
A5024923244,15
A5040770488,1
A5063834923,5
A5098711500,1
A5001401729,1
A5007288889,13
A5015521410,1
A5106253198,1
A5023802063,8
A5040063355,19
A5021250960,14
A5100653715,2
A5088011549,1
A5012823405,1
A5042753292,1
A5097222908,1
A5078495907,24
A5091722745,1
A5109669786,1
A5114922806,1
A5084741178,1
A5080644371,4
A5025387428,2
A5011207426,2
A5038337718,4
A5093047890,3
A5072325331,1
A5072586926,1
A5089920231,1
A5084456984,1
A5027416351,1
A5058483710,1
A5080362125,11
A5020772870,25
A5070326893,6
A5092103170,4
A5061511981,5
A5075561849,27
A5087664436,2
A5078107823,2
A5109561432,1
A5058188686,2
A5030353928,2
A5092863053,1
A5103867709,1
A5061356546,1
A5028404747,50
A5081779210,1
A5037193851,11
A5079102927,1
A5016135388,1
A5004835092,1
A5106764981,1
A5107381124,5
A5006965239,3
A5100456274,1
A5087866782,2
A5044032628,24
A5066369383,1
A5064318176,12
A5085138330,8
A5021111412,1
A5012369351,1
A5054178217,2
A5015475593,6
A5039575695,6
A5103933955,1
A5078565421,1
A5049435754,1
A5107207508,2
A5107900983,2
A5038556915,1
A5044066576,1
A5112584152,2
A5034320048,9
A5079693645,1
A5096362683,2
A5067773674,8
A5106317206,7
A5043035516,1
A5052332078,3
A5103912526,3
A5101665578,8
A5046651257,1
A5010620966,2
A5001344489,4
A5049932471,6
A5088076515,3
A5039113880,1
A5082678203,4
A5085167512,2
A5092554106,1
A5103906732,1
A5092625480,1
A5101857585,2
A5076693508,1
A5083090195,2
A5067133209,1
A5103847604,1
A5007342866,5
A5112360506,1
A5011523835,3
A5054226426,14
A5107317862,2
A5113016499,2
A5012528205,1
A5049325291,2
A5056911053,4
A5086210260,12
A5036797306,1
A5077699691,1
A5094577040,1
A5105559656,2
A5078123747,51
A5107899277,3
A5030927000,6
A5031351587,2
A5093816375,2
A5008944055,6
A5107369261,2
A5081228191,3
A5050816150,1
A5017561176,19
A5101651422,2
A5045147099,1
A5113831871,3
A5102969468,1
A5026177548,26
A5070484594,2
A5000140419,3
A5049671913,3
A5063044598,1
A5009822741,4
A5083293297,1
A5104016151,1
A5107448959,1
A5052814011,1
A5015873149,1
A5024705760,9
A5028321394,3
A5088121029,4
A5069087637,2
A5041910035,5
A5008612362,1
A5025614078,1
A5092707237,3
A5029807994,14
A5100325289,1
A5017215156,6
A5107894303,1
A5017459474,2
A5045320759,1
A5010797596,1
A5102484014,1
A5093521110,1
A5076804262,1
A5103267225,26
A5097819017,1
A5067039276,9
A5074793869,1
A5014060354,1
A5043767031,1
A5080154623,3
A5031826856,1
A5078969017,1
A5015591279,3
A5013315872,1
A5090612738,10
A5101883321,4
A5000571221,3
A5109432073,1
A5042889919,11
A5013571410,47
A5073033973,2
A5018091559,2
A5098568519,1
A5017039261,2
A5019788996,4
A5000895294,8
A5107935668,1
A5052145396,1
A5048303863,83
A5034000581,1
A5074056939,1
A5107808095,1
A5079915881,1
A5101530893,1
A5013575081,6
A5063397356,1
A5077079119,1
A5086776960,1
A5020257871,5
A5035580414,20
A5102524984,1
A5012242776,1
A5106465603,8
A5074688502,1
A5057267497,2
A5069160503,1
A5005315520,29
A5098482338,1
A5031196819,25
A5024804907,1
A5034411725,48
A5021994730,5
A5103960306,1
A5062148923,8
A5060275320,1
A5050428053,69
A5025752041,51
A5068233332,1
A5000374136,1
A5060736941,1
A5100326162,1
A5110040600,3
A5055895197,6
A5108680010,1
A5062068513,1
A5074342404,3
A5075478973,2
A5093822974,1
A5098580939,1
A5054370802,1
A5048956263,1
A5005647738,1
A5114607023,1
A5062014632,1
A5021710326,1
A5051944276,1
A5001948776,2
A5086376297,1
A5050611671,1
A5039676907,1
A5032962565,2
A5033976679,4
A5062944073,9
A5051340838,16
A5009001249,1
A5107443658,3
A5090427477,1
A5107945766,1
A5005271158,1
A5107829784,6
A5101275320,1
A5092873571,1
A5044500906,1
A5077478429,1
A5002861592,3
A5113220543,1
A5011256288,5
A5079296049,1
A5079939931,1
A5103959272,2
A5021141040,5
A5037937397,19
A5060902701,1
A5005204277,3
A5009402083,6
A5107913533,3
A5094372903,2
A5036087804,7
A5101645825,4
A5037897930,11
A5032556461,14
A5042584624,1
A5071587312,1
A5002762304,1
A5087114528,3
A5094372880,3
A5047759946,1
A5039479119,1
A5107897852,7
A5080363195,1
A5053032705,1
A5063389114,2
A5095845308,1
A5031365316,1
A5013825345,12
A5043264934,9
A5059863633,20
A5069651311,9
A5055845912,1
A5041156370,1
A5056822843,3
A5092966811,1
A5086139644,1
A5103889117,1
A5029405314,4
A5081665953,23
A5011581963,14
A5011728999,2
A5059916104,1
A5112644219,4
A5022305965,2
A5038064048,1
A5063223870,2
A5011879135,5
A5018910040,1
A5084142064,1
A5034311572,18
A5060275004,1
A5074769561,1
A5020807111,1
A5070279558,4
A5057431416,1
A5058909663,1
A5028592221,1
A5032758532,1
A5024566296,4
A5054438179,1
A5027111307,3
A5002532052,4
A5080095497,1
A5004883004,8
A5048809222,4
A5045879247,1
A5103037538,1
A5091137505,41
A5081914483,5
A5107936982,4
A5103155535,1
A5072321077,2
A5023671540,28
A5009175211,7
A5103995301,1
A5071431269,14
A5002952325,1
A5043838127,4
A5056501371,20
A5004143030,3
A5081753226,3
A5062599949,1
A5072140195,1
A5074422255,12
A5080334343,1
A5055239116,118
A5094372882,2
A5000993329,1
A5107910114,3
A5108968648,5
A5040706653,3
A5058677286,3
A5070660078,5
A5075141792,4
A5063502980,11
A5108465419,1
A5086050070,1
A5008869266,6
A5096258537,1
A5100325279,1
A5095955473,1
A5078647233,1
A5048297938,1
A5051302269,1
A5014693979,4
A5103637698,1
A5109097289,10
A5107940805,12
A5048628774,1
A5093105299,1
A5079618214,2
A5075769902,3
A5085588599,1
A5058632711,15
A5047017123,1
A5095378594,2
A5081773002,1
A5080928359,10
A5112508833,2
A5011008686,5
A5021970357,1
A5082156117,1
A5015305160,1
A5092419858,2
A5016963324,3
A5072038259,10
A5054236870,10
A5102763701,1
A5047995317,15
A5089674852,10
A5044507316,1
A5102847832,2
A5063378665,1
A5008487526,1
A5065697271,1
A5068429310,1
A5069558563,3
A5074626207,1
A5114216794,3
A5089228391,2
A5035433257,1
A5101704930,6
A5108445119,1
A5013502905,5
A5022871703,1
A5039185864,21
A5100680719,1
A5111619702,3
A5112791597,8
A5082803892,1
A5067917456,1
A5093820509,2
A5045388022,3
A5113909366,2
A5074008963,4
A5026088813,1
A5092254959,1
A5079857513,3
A5036898522,1
A5015805046,1
A5082320350,12
A5013712504,1
A5047757859,7
A5027518347,2
A5030830596,1
A5015370083,1
A5071515777,1
A5028693825,3
A5073846850,1
A5106825158,1
A5007990250,87
A5007367313,2
A5107937629,15
A5107891947,1
A5094372884,2
A5107365471,1
A5080849468,2
A5046487689,1
A5029112925,1
A5001476012,3
A5003335054,2
A5088838180,3
A5111007661,3
A5032266169,1
A5070305773,2
A5058787829,2
A5079162992,7
A5018635438,2
A5063559585,4
A5040443477,8
A5080547278,1
A5083710641,1
A5112824280,2
A5058202124,2
A5021767378,1
A5101669152,1
A5090654408,2
A5047084820,1
A5100329299,1
A5086863213,5
A5035072437,2
A5065684299,1
A5000611465,2
A5105574096,2
A5110751785,6
A5101414587,1
A5032355103,1
A5107679354,3
A5057108800,1
A5011740831,1
A5056783532,1
A5033056501,1
A5048917898,1
A5102996715,3
A5100710880,1
A5105569291,1
A5076412908,1
A5100511046,1
A5055315555,3
A5093622186,1
A5000984333,1
A5061201218,1
A5102069747,3
A5101788058,1
A5101681604,2
A5034715566,1
A5052087446,15
A5028658259,2
A5078440206,1
A5012984994,15
A5040781809,1
A5066119228,1
A5076087997,1
A5027948611,6
A5059997595,2
A5057819704,13
A5102824143,1
A5053010201,1
A5067471670,2
A5107841340,1
A5013096547,1
A5052071878,21
A5058904892,5
A5075379536,2
A5076806241,2
A5108870679,1
A5109248148,3
A5062991752,1
A5094137705,1
A5038108169,5
A5080545778,1
A5040631436,4
A5114246634,1
A5090503971,1
A5001663591,1
A5012688553,2
A5033715114,1
A5064924790,1
A5088559854,4
A5034030058,5
A5011664351,6
A5035192310,1
A5103889235,1
A5015759259,2
A5021265408,6
A5047374827,1
A5061632503,1
A5038521458,3
A5102070379,1
A5062636198,29
A5113164706,1
A5000653140,3
A5105507743,1
A5107883945,5
A5043926699,2
A5021598731,3
A5073467476,34
A5101580516,1
A5112929504,4
A5048044826,2
A5071365665,1
A5016948747,1
A5101673395,1
A5009095560,1
A5047283826,1
A5071601723,56
A5006184530,16
A5064180238,14
A5107362004,5
A5012566116,2
A5070006362,3
A5000355698,1
A5078385281,4
A5114226720,1
A5059540816,10
A5087425749,1
A5107511089,1
A5000865835,1
A5017077905,1
A5105716670,1
A5033590512,1
A5042128121,1
A5078327082,1
A5047835544,3
A5029426073,21
A5039699480,1
A5107882404,20
A5082095248,1
A5095456940,1
A5041933891,1
A5053274067,1
A5028185654,3
A5021049631,2
A5002787468,3
A5101692230,1
A5104141606,1
A5080837660,1
A5078285058,14
A5010230737,1
A5107383495,2
A5089287263,1
A5026856509,1
A5021171638,4
A5108850870,1
A5088285665,1
A5022015138,2
A5094361178,2
A5104485173,1
A5001199587,6
A5000047704,4
A5115604796,1
A5004110796,2
A5084947959,3
A5103334885,6
A5067445531,1
A5020922012,1
A5087444110,1
A5042558054,8
A5076273401,1
A5001609208,9
A5070600511,4
A5015075407,2
A5011038402,2
A5018788201,4
A5002378652,20
A5053103998,1
A5045781147,7
A5085018418,15
A5099009193,1
A5055921404,7
A5023786019,2
A5101742104,7
A5107277571,9
A5067526812,15
A5107943370,1
A5012297229,3
A5107440302,1
A5079187530,1
A5080401793,2
A5050660275,1
A5076502324,15
A5091184053,5
A5101853524,1
A5109857907,1
A5057963577,1
A5073501375,2
A5046170023,2
A5002775047,3
A5084240618,12
A5055099598,2
A5038514197,6
A5111342072,3
A5071936720,72
A5010255089,2
A5000163802,1
A5018859523,5
A5008217692,2
A5107938502,1
A5034553100,2
A5073034397,105
A5093115672,1
A5081086294,3
A5110701424,2
A5081987419,4
A5022002122,1
A5043962169,1
A5011849022,20
A5058163450,10
A5103421562,1
A5000650126,20
A5008247225,2
A5094372895,3
A5032356033,2
A5034987743,2
A5030794236,21
A5020268947,1
A5099005647,1
A5081503298,2
A5036706867,5
A5089989304,1
A5047577489,17
A5092031222,2
A5068221184,7
A5082004007,15
A5000147923,1
A5100331833,6
A5006431676,10
A5102516004,1
A5088210428,1
A5084297157,7
A5105367150,1
A5091745047,15
A5014687531,5
A5046149546,6
A5005717647,9
A5107357686,1
A5022526769,3
A5013687327,2
A5009604714,1
A5113915878,3
A5109243479,1
A5029369636,1
A5101467259,1
A5090800155,1
A5031751294,1
A5108774092,1
A5011628160,4
A5089723693,2
A5013341553,1
A5013829403,3
A5059762859,1
A5114212317,1
A5065265042,5
A5045121003,1
A5068682445,3
A5103351230,1
A5076832978,1
A5088931205,1
A5030751305,1
A5093377923,1
A5091584640,2
A5100022184,1
A5067814639,4
A5105144298,1
A5032611259,12
A5041893210,2
A5104239689,3
A5021938123,6
A5055257365,6
A5100437311,2
A5034944386,1
A5031822247,1
A5005922326,1
A5043079557,1
A5101571192,3
A5010336667,99
A5109435868,5
A5018006553,2
A5099993842,1
A5108425391,3
A5016692109,5
A5013191138,3
A5113634356,1
A5084783495,1
A5028914408,56
A5102933562,1
A5095224306,1
A5093793519,1
A5112713937,1
A5087373461,1
A5094257355,2
A5034466412,6
A5084554454,1
A5032264939,1
A5008866324,7
A5013373062,42
A5053860192,1
A5054399350,1
A5044285470,1
A5112450759,5
A5049994007,1
A5020486350,3
A5080234584,1
A5099000063,1
A5010032068,5
A5008748461,55
A5106497162,19
A5084019936,2
A5025066607,2
A5039163683,1
A5057319144,7
A5083869852,1
A5109412050,1
A5093547071,1
A5093603051,1
A5054011509,3
A5083357748,1
A5044932225,2
A5070634311,1
A5022524992,11
A5111179368,1
A5087413032,9
A5048886825,1
A5062445398,1
A5077819322,47
A5069084711,3
A5057296567,42
A5082424225,26
A5083142515,2
A5074114860,2
